Time,AI-2020,Quality,AI-2021,Quality,AI-2022,Quality,FIC-2100,Quality,FIC-2101,Quality,FIC-2102,Quality,FI-2005,Quality,FIC-2001,Quality,FIC-2002,Quality,FIC-2004,Quality,QI-2106,Quality,TIC-2003,Quality
,AI-2020,,AI-2021,,AI-2022,,FIC-2100,,FIC-2101,,FIC-2102,,FI-2005,,FIC-2001,,FIC-2002,,FIC-2004,,QI-2106,,TIC-2003,
,OVERHEAD C5'S,,MIDDLE C7'S,,BOTTOM C3'S,,FEED FURNACE FUEL,,TOP PRODUCT,,BOTTOM PRODUCT,,Feed Flow,,TOP REFLUX SETPOINT,,MIDDLE PRODUCT DRAW SETPOINT,,MIDDLE REFLUX SETPOINT,,MIDDLE REFLUX DUTY,,FEED TEMPERATURE SETPOINT,
,MOL,,MOL,,MOL,,NRG/H,,MBBL/D,,MBBL/D,,MBbl/d,,MBBL/D,,MBBL/D,,MBBL/D,,NRG/H,,DEG F,
10-01-2015 23:35:00,2.18751,G,3.4699,G,4.21055,G,8.54626,G,2.48186,G,1.70359,G,5.79928,G,3.,G,1.5,G,8.,G,2.22109,G,200.,G
10-01-2015 23:36:00,2.18141,G,3.45843,G,4.22527,G,8.54197,G,2.47816,G,1.71878,G,5.76307,G,3.,G,1.5,G,8.,G,2.21192,G,200.,G
10-01-2015 23:37:00,2.18029,G,3.44567,G,4.23221,G,8.54523,G,2.48173,G,1.73908,G,5.80918,G,3.,G,1.5,G,8.,G,2.20116,G,200.,G
10-01-2015 23:38:00,2.18392,G,3.46269,G,4.24606,G,8.5437,G,2.47171,G,1.75674,G,5.80738,G,3.,G,1.5,G,8.,G,2.1966,G,200.,G
10-01-2015 23:39:00,2.17865,G,3.46509,G,4.26604,G,8.54506,G,2.48711,G,1.76844,G,5.77088,G,3.,G,1.5,G,8.,G,2.19852,G,200.,G
10-01-2015 23:40:00,2.17507,G,3.44838,G,4.27383,G,8.5529,G,2.47539,G,1.79336,G,5.78234,G,3.,G,1.5,G,8.,G,2.19548,G,200.,G
10-01-2015 23:41:00,2.16627,G,3.43842,G,4.27532,G,8.554,G,2.45959,G,1.80362,G,5.78336,G,3.,G,1.5,G,8.,G,2.19537,G,200.,G
10-01-2015 23:42:00,2.15804,G,3.42431,G,4.29366,G,8.55742,G,2.45491,G,1.80979,G,5.77289,G,3.,G,1.5,G,8.,G,2.18479,G,200.,G
10-01-2015 23:43:00,2.15232,G,3.42783,G,4.29258,G,8.55694,G,2.46135,G,1.82531,G,5.79125,G,3.,G,1.5,G,8.,G,2.19043,G,200.,G
10-01-2015 23:44:00,2.15493,G,3.42617,G,4.3102,G,8.55565,G,2.45415,G,1.81917,G,5.77939,G,3.,G,1.5,G,8.,G,2.19076,G,200.,G
10-01-2015 23:45:00,2.15094,G,3.42279,G,4.31408,G,8.55875,G,2.43928,G,1.824,G,5.78725,G,3.,G,1.5,G,8.,G,2.19705,G,200.,G
10-01-2015 23:46:00,2.14713,G,3.4104,G,4.321,G,8.55864,G,2.43875,G,1.83684,G,5.78938,G,3.,G,1.5,G,8.,G,2.18685,G,200.,G
10-01-2015 23:47:00,2.14342,G,3.41567,G,4.32824,G,8.55373,G,2.43203,G,1.84357,G,5.82255,G,3.,G,1.5,G,8.,G,2.18728,G,200.,G
10-01-2015 23:48:00,2.13766,G,3.41744,G,4.32478,G,8.55394,G,2.4295,G,1.85928,G,5.82867,G,3.,G,1.5,G,8.,G,2.18113,G,200.,G
10-01-2015 23:49:00,2.13761,G,3.42062,G,4.3314,G,8.55513,G,2.42444,G,1.86395,G,5.83133,G,3.,G,1.5,G,8.,G,2.18258,G,200.,G
10-01-2015 23:50:00,2.13584,G,3.41079,G,4.33412,G,8.55641,G,2.4106,G,1.85765,G,5.79318,G,3.,G,1.5,G,8.,G,2.19046,G,200.,G
10-01-2015 23:51:00,2.13758,G,3.40923,G,4.3319,G,8.57139,G,2.39343,G,1.86248,G,5.83443,G,3.,G,1.5,G,8.,G,2.18701,G,200.,G
10-01-2015 23:52:00,2.13622,G,3.41945,G,4.35405,G,8.56977,G,2.3919,G,1.87221,G,5.82317,G,3.,G,1.5,G,8.,G,2.1892,G,200.,G
10-01-2015 23:53:00,2.14098,G,3.41576,G,4.35227,G,8.56533,G,2.38302,G,1.86626,G,5.84962,G,3.,G,1.5,G,8.,G,2.18199,G,200.,G
10-01-2015 23:54:00,2.13504,G,3.41916,G,4.35174,G,8.57342,G,2.37588,G,1.8741,G,5.83717,G,3.,G,1.5,G,8.,G,2.18265,G,200.,G
10-01-2015 23:55:00,2.13579,G,3.41203,G,4.33897,G,8.57795,G,2.36883,G,1.86519,G,5.83224,G,3.,G,1.5,G,8.,G,2.17974,G,200.,G
10-01-2015 23:56:00,2.14202,G,3.41002,G,4.33485,G,8.5863,G,2.3689,G,1.87073,G,5.85989,G,3.,G,1.5,G,8.,G,2.17376,G,200.,G
10-01-2015 23:57:00,2.15182,G,3.41373,G,4.32371,G,8.59606,G,2.37173,G,1.87841,G,5.85741,G,3.,G,1.5,G,8.,G,2.17404,G,200.,G
10-01-2015 23:58:00,2.15034,G,3.4089,G,4.31718,G,8.5927,G,2.36898,G,1.88591,G,5.88413,G,3.,G,1.5,G,8.,G,2.16947,G,200.,G
10-01-2015 23:59:00,2.15279,G,3.40766,G,4.31194,G,8.60025,G,2.35669,G,1.88298,G,5.90074,G,3.,G,1.5,G,8.,G,2.17028,G,200.,G
10-02-2015 00:00:00,2.15272,G,3.40256,G,4.30581,G,8.59967,G,2.34971,G,1.88671,G,5.90032,G,3.,G,1.5,G,8.,G,2.17349,G,200.,G
10-02-2015 00:01:00,2.14865,G,3.39593,G,4.29981,G,8.60084,G,2.35395,G,1.88679,G,5.89182,G,3.,G,1.5,G,8.,G,2.1763,G,200.,G
10-02-2015 00:02:00,2.15589,G,3.39228,G,4.29227,G,8.59678,G,2.33925,G,1.8908,G,5.90523,G,3.,G,1.5,G,8.,G,2.17721,G,200.,G
10-02-2015 00:03:00,2.15381,G,3.3917,G,4.29844,G,8.60411,G,2.33611,G,1.89212,G,5.92991,G,3.,G,1.5,G,8.,G,2.18743,G,200.,G
10-02-2015 00:04:00,2.15613,G,3.39542,G,4.2938,G,8.60426,G,2.33442,G,1.89251,G,5.92291,G,3.,G,1.5,G,8.,G,2.18588,G,200.,G
10-02-2015 00:05:00,2.15638,G,3.39389,G,4.28358,G,8.61415,G,2.33525,G,1.89185,G,5.91695,G,3.,G,1.5,G,8.,G,2.18962,G,200.,G
10-02-2015 00:06:00,2.15298,G,3.38519,G,4.28771,G,8.61873,G,2.33949,G,1.90348,G,5.95392,G,3.,G,1.5,G,8.,G,2.19362,G,200.,G
10-02-2015 00:07:00,2.15777,G,3.38552,G,4.29975,G,8.61766,G,2.34144,G,1.9087,G,5.94618,G,3.,G,1.5,G,8.,G,2.19364,G,200.,G
10-02-2015 00:08:00,2.15243,G,3.38498,G,4.2987,G,8.61739,G,2.33243,G,1.91061,G,5.93892,G,3.,G,1.5,G,8.,G,2.19169,G,200.,G
10-02-2015 00:09:00,2.15831,G,3.39803,G,4.29297,G,8.6159,G,2.35188,G,1.92222,G,5.89404,G,3.,G,1.5,G,8.,G,2.1858,G,200.,G
10-02-2015 00:10:00,2.15499,G,3.38794,G,4.30043,G,8.61822,G,2.34824,G,1.91897,G,5.91161,G,3.,G,1.5,G,8.,G,2.18918,G,200.,G
10-02-2015 00:11:00,2.16102,G,3.38765,G,4.29937,G,8.62803,G,2.35829,G,1.91023,G,5.8898,G,3.,G,1.5,G,8.,G,2.18333,G,200.,G
10-02-2015 00:12:00,2.15082,G,3.38909,G,4.30141,G,8.62811,G,2.35311,G,1.90897,G,5.84248,G,3.,G,1.5,G,8.,G,2.18076,G,200.,G
10-02-2015 00:13:00,2.14329,G,3.38186,G,4.30208,G,8.63051,G,2.35966,G,1.90886,G,5.82694,G,3.,G,1.5,G,8.,G,2.18033,G,200.,G
10-02-2015 00:14:00,2.11155,G,3.38109,G,4.30397,G,8.62202,G,2.33171,G,1.9129,G,5.81223,G,3.,G,1.5,G,9.,G,2.2373,G,200.,G
10-02-2015 00:15:00,2.06404,G,3.38745,G,4.29907,G,8.61875,G,2.31683,G,1.89888,G,5.78824,G,3.,G,1.5,G,9.,G,2.28997,G,200.,G
10-02-2015 00:16:00,2.01937,G,3.37254,G,4.30583,G,8.62371,G,2.29599,G,1.89994,G,5.79562,G,3.,G,1.5,G,9.,G,2.3398,G,200.,G
10-02-2015 00:17:00,1.9869,G,3.36849,G,4.30708,G,8.62623,G,2.25958,G,1.91036,G,5.74444,G,3.,G,1.5,G,9.,G,2.48248,G,200.,G
10-02-2015 00:18:00,1.9567,G,3.34515,G,4.31926,G,8.63042,G,2.23787,G,1.90012,G,5.74015,G,3.,G,1.5,G,9.,G,2.62634,G,200.,G
10-02-2015 00:19:00,1.9213,G,3.34264,G,4.32847,G,8.62896,G,2.18532,G,1.90672,G,5.70639,G,3.,G,1.5,G,9.,G,2.76864,G,200.,G
10-02-2015 00:20:00,1.89529,G,3.33759,G,4.34289,G,8.62868,G,2.1254,G,1.93142,G,5.68143,G,3.,G,1.5,G,9.,G,2.91691,G,200.,G
10-02-2015 00:21:00,1.86418,G,3.31629,G,4.3334,G,8.63593,G,2.086,G,1.94737,G,5.65857,G,3.,G,1.5,G,9.,G,3.05624,G,200.,G
10-02-2015 00:22:00,1.8333,G,3.29548,G,4.35302,G,8.6346,G,2.03432,G,1.95859,G,5.61018,G,3.,G,1.5,G,9.,G,3.20328,G,200.,G
10-02-2015 00:23:00,1.81535,G,3.28557,G,4.37235,G,8.63437,G,1.99656,G,1.98911,G,5.59423,G,3.,G,1.5,G,9.,G,3.28818,G,200.,G
10-02-2015 00:24:00,1.79075,G,3.26945,G,4.39895,G,8.63034,G,1.95557,G,2.01767,G,5.55761,G,3.,G,1.5,G,9.,G,3.38489,G,200.,G
10-02-2015 00:25:00,1.7683,G,3.2522,G,4.41479,G,8.62894,G,1.91525,G,2.0587,G,5.54785,G,3.,G,1.5,G,9.,G,3.46689,G,200.,G
10-02-2015 00:26:00,1.74501,G,3.24268,G,4.44151,G,8.62861,G,1.86756,G,2.11258,G,5.50096,G,3.,G,1.5,G,9.,G,3.49494,G,200.,G
10-02-2015 00:27:00,1.72641,G,3.2283,G,4.45121,G,8.62067,G,1.83329,G,2.15293,G,5.48459,G,3.,G,1.5,G,9.,G,3.5223,G,200.,G
10-02-2015 00:28:00,1.71382,G,3.22085,G,4.46299,G,8.61727,G,1.80332,G,2.19317,G,5.46472,G,3.,G,1.5,G,9.,G,3.54936,G,200.,G
10-02-2015 00:29:00,1.69132,G,3.19163,G,4.47256,G,8.60697,G,1.78285,G,2.23282,G,5.48031,G,3.,G,1.5,G,9.,G,3.54803,G,200.,G
10-02-2015 00:30:00,1.67297,G,3.18396,G,4.48108,G,8.60939,G,1.75668,G,2.27555,G,5.41882,G,3.,G,1.5,G,9.,G,3.5426,G,200.,G
10-02-2015 00:31:00,1.65633,G,3.16874,G,4.48612,G,8.60026,G,1.74231,G,2.31143,G,5.42596,G,3.,G,1.5,G,9.,G,3.53941,G,200.,G
10-02-2015 00:32:00,1.63533,G,3.14439,G,4.49176,G,8.60013,G,1.71409,G,2.35712,G,5.38889,G,3.,G,1.5,G,9.,G,3.51387,G,200.,G
10-02-2015 00:33:00,1.61829,G,3.1265,G,4.51291,G,8.60544,G,1.70714,G,2.39167,G,5.36821,G,3.,G,1.5,G,9.,G,3.49364,G,200.,G
10-02-2015 00:34:00,1.61102,G,3.1264,G,4.50953,G,8.59688,G,1.68456,G,2.43082,G,5.38715,G,3.,G,1.5,G,9.,G,3.46879,G,200.,G
10-02-2015 00:35:00,1.58991,G,3.11284,G,4.52668,G,8.58697,G,1.67385,G,2.44665,G,5.39662,G,3.,G,1.5,G,9.,G,3.43663,G,200.,G
10-02-2015 00:36:00,1.57431,G,3.09447,G,4.53439,G,8.58901,G,1.66702,G,2.46212,G,5.39854,G,3.,G,1.5,G,9.,G,3.40654,G,200.,G
10-02-2015 00:37:00,1.56876,G,3.07736,G,4.55278,G,8.58665,G,1.63577,G,2.48818,G,5.4062,G,3.,G,1.5,G,9.,G,3.36774,G,200.,G
10-02-2015 00:38:00,1.56127,G,3.06768,G,4.56512,G,8.57877,G,1.64219,G,2.50017,G,5.38158,G,3.,G,1.5,G,9.,G,3.33897,G,200.,G
10-02-2015 00:39:00,1.54857,G,3.06031,G,4.58277,G,8.5674,G,1.61388,G,2.52317,G,5.38543,G,3.,G,1.5,G,9.,G,3.29888,G,200.,G
10-02-2015 00:40:00,1.53991,G,3.05287,G,4.58472,G,8.56171,G,1.59617,G,2.54203,G,5.42926,G,3.,G,1.5,G,9.,G,3.27092,G,200.,G
10-02-2015 00:41:00,1.53525,G,3.05741,G,4.60253,G,8.55786,G,1.57673,G,2.53664,G,5.38576,G,3.,G,1.5,G,9.,G,3.23991,G,200.,G
10-02-2015 00:42:00,1.52409,G,3.04685,G,4.59943,G,8.55268,G,1.56427,G,2.54932,G,5.39047,G,3.,G,1.5,G,9.,G,3.21054,G,200.,G
10-02-2015 00:43:00,1.50977,G,3.05185,G,4.59054,G,8.54059,G,1.55776,G,2.54644,G,5.39826,G,3.,G,1.5,G,9.,G,3.18191,G,200.,G
10-02-2015 00:44:00,1.49584,G,3.04165,G,4.59419,G,8.53518,G,1.55207,G,2.53373,G,5.39025,G,3.,G,1.5,G,9.,G,3.15604,G,200.,G
10-02-2015 00:45:00,1.48519,G,3.035,G,4.60661,G,8.51649,G,1.54493,G,2.53766,G,5.40258,G,3.,G,1.5,G,9.,G,3.12476,G,200.,G
10-02-2015 00:46:00,1.47219,G,3.0382,G,4.61545,G,8.52004,G,1.54532,G,2.53665,G,5.41349,G,3.,G,1.5,G,9.,G,3.0992,G,200.,G
10-02-2015 00:47:00,1.45824,G,3.04726,G,4.60821,G,8.51232,G,1.55185,G,2.519,G,5.42052,G,3.,G,1.5,G,9.,G,3.07195,G,200.,G
10-02-2015 00:48:00,1.45587,G,3.03783,G,4.60163,G,8.4957,G,1.55694,G,2.51483,G,5.42978,G,3.,G,1.5,G,9.,G,3.04919,G,200.,G
10-02-2015 00:49:00,1.45535,G,3.03515,G,4.59707,G,8.48845,G,1.53846,G,2.51301,G,5.42284,G,3.,G,1.5,G,9.,G,3.02616,G,200.,G
10-02-2015 00:50:00,1.45689,G,3.03048,G,4.60495,G,8.48051,G,1.52899,G,2.50533,G,5.42658,G,3.,G,1.5,G,9.,G,3.0036,G,200.,G
10-02-2015 00:51:00,1.44822,G,3.02759,G,4.60249,G,8.47114,G,1.53457,G,2.49245,G,5.39799,G,3.,G,1.5,G,9.,G,2.98026,G,200.,G
10-02-2015 00:52:00,1.44085,G,3.01301,G,4.60941,G,8.46407,G,1.52426,G,2.48954,G,5.38621,G,3.,G,1.5,G,9.,G,2.95394,G,200.,G
10-02-2015 00:53:00,1.43823,G,3.01575,G,4.61546,G,8.46048,G,1.5274,G,2.48978,G,5.40864,G,3.,G,1.5,G,9.,G,2.92692,G,200.,G
10-02-2015 00:54:00,1.43332,G,3.0267,G,4.63343,G,8.45753,G,1.53785,G,2.47635,G,5.41196,G,3.,G,1.5,G,9.,G,2.91152,G,200.,G
10-02-2015 00:55:00,1.42623,G,3.01596,G,4.63007,G,8.45335,G,1.52947,G,2.47829,G,5.41003,G,3.,G,1.5,G,9.,G,2.8914,G,200.,G
10-02-2015 00:56:00,1.42104,G,3.01882,G,4.63719,G,8.44627,G,1.51437,G,2.46349,G,5.40281,G,3.,G,1.5,G,9.,G,2.87687,G,200.,G
10-02-2015 00:57:00,1.41395,G,3.00467,G,4.62607,G,8.44725,G,1.51831,G,2.44167,G,5.40807,G,3.,G,1.5,G,9.,G,2.87079,G,200.,G
10-02-2015 00:58:00,1.40982,G,3.00314,G,4.62908,G,8.44355,G,1.49949,G,2.42411,G,5.39113,G,3.,G,1.5,G,9.,G,2.85035,G,200.,G
10-02-2015 00:59:00,1.40865,G,2.99865,G,4.64065,G,8.42753,G,1.4927,G,2.41844,G,5.40126,G,3.,G,1.5,G,9.,G,2.83789,G,200.,G
10-02-2015 01:00:00,1.40094,G,2.98862,G,4.65242,G,8.42738,G,1.51324,G,2.41467,G,5.38378,G,3.,G,1.5,G,9.,G,2.83029,G,200.,G
10-02-2015 01:01:00,1.39503,G,2.99101,G,4.65243,G,8.42241,G,1.50829,G,2.40069,G,5.36842,G,3.,G,1.5,G,9.,G,2.82088,G,200.,G
10-02-2015 01:02:00,1.39105,G,2.98256,G,4.66446,G,8.41767,G,1.51007,G,2.40759,G,5.379,G,3.,G,1.5,G,9.,G,2.80653,G,200.,G
10-02-2015 01:03:00,1.38497,G,2.97351,G,4.66894,G,8.41537,G,1.50245,G,2.40566,G,5.40335,G,3.,G,1.5,G,9.,G,2.78895,G,200.,G
10-02-2015 01:04:00,1.3855,G,2.97081,G,4.66308,G,8.42115,G,1.50291,G,2.39653,G,5.38939,G,3.,G,1.5,G,9.,G,2.77623,G,200.,G
10-02-2015 01:05:00,1.38649,G,2.97716,G,4.66553,G,8.41767,G,1.50691,G,2.39,G,5.39949,G,3.,G,1.5,G,9.,G,2.76419,G,200.,G
10-02-2015 01:06:00,1.39494,G,2.96599,G,4.65857,G,8.41696,G,1.49778,G,2.37623,G,5.3962,G,3.,G,1.5,G,9.,G,2.76385,G,200.,G
10-02-2015 01:07:00,1.39331,G,2.96314,G,4.67217,G,8.42062,G,1.4996,G,2.36528,G,5.37307,G,3.,G,1.5,G,9.,G,2.7623,G,200.,G
10-02-2015 01:08:00,1.39014,G,2.95504,G,4.66403,G,8.41903,G,1.5273,G,2.35046,G,5.40285,G,3.,G,1.5,G,9.,G,2.75911,G,200.,G
10-02-2015 01:09:00,1.38283,G,2.95348,G,4.65146,G,8.41229,G,1.53892,G,2.35442,G,5.36897,G,3.,G,1.5,G,9.,G,2.75692,G,200.,G
10-02-2015 01:10:00,1.38071,G,2.9482,G,4.66277,G,8.41383,G,1.55486,G,2.34942,G,5.38048,G,3.,G,1.5,G,9.,G,2.75126,G,200.,G
10-02-2015 01:11:00,1.38501,G,2.9364,G,4.66393,G,8.41544,G,1.55162,G,2.34439,G,5.38397,G,3.,G,1.5,G,9.,G,2.74951,G,200.,G
10-02-2015 01:12:00,1.37749,G,2.94541,G,4.68279,G,8.41837,G,1.55993,G,2.33877,G,5.38202,G,3.,G,1.5,G,9.,G,2.74249,G,200.,G
10-02-2015 01:13:00,1.38269,G,2.94577,G,4.68463,G,8.41898,G,1.56162,G,2.33674,G,5.38692,G,3.,G,1.5,G,9.,G,2.73669,G,200.,G
10-02-2015 01:14:00,1.37449,G,2.95371,G,4.67565,G,8.42008,G,1.55415,G,2.33938,G,5.38283,G,3.,G,2.,G,9.,G,2.73283,G,200.,G
10-02-2015 01:15:00,1.36374,G,2.93934,G,4.67436,G,8.4238,G,1.56229,G,2.34122,G,5.38853,G,3.,G,2.,G,9.,G,2.7336,G,200.,G
10-02-2015 01:16:00,1.35281,G,2.94343,G,4.67484,G,8.42344,G,1.56959,G,2.33775,G,5.41887,G,3.,G,2.,G,9.,G,2.73138,G,200.,G
10-02-2015 01:17:00,1.34775,G,2.94403,G,4.67582,G,8.42751,G,1.58188,G,2.33659,G,5.39201,G,3.,G,2.,G,9.,G,2.7205,G,200.,G
10-02-2015 01:18:00,1.33985,G,2.95909,G,4.67236,G,8.42258,G,1.57527,G,2.33871,G,5.40928,G,3.,G,2.,G,9.,G,2.71634,G,200.,G
10-02-2015 01:19:00,1.33785,G,2.96616,G,4.68231,G,8.4241,G,1.56115,G,2.33572,G,5.41409,G,3.,G,2.,G,9.,G,2.71854,G,200.,G
10-02-2015 01:20:00,1.34215,G,2.97712,G,4.68983,G,8.42937,G,1.56446,G,2.31775,G,5.41488,G,3.,G,2.,G,9.,G,2.72655,G,200.,G
10-02-2015 01:21:00,1.33466,G,2.97372,G,4.69407,G,8.43761,G,1.5638,G,2.29624,G,5.39843,G,3.,G,2.,G,9.,G,2.73141,G,200.,G
10-02-2015 01:22:00,1.32824,G,2.97803,G,4.68684,G,8.44205,G,1.57305,G,2.28195,G,5.41351,G,3.,G,2.,G,9.,G,2.73769,G,200.,G
10-02-2015 01:23:00,1.33372,G,2.97984,G,4.68542,G,8.44044,G,1.59892,G,2.25029,G,5.41751,G,3.,G,2.,G,9.,G,2.74364,G,200.,G
10-02-2015 01:24:00,1.34431,G,2.99379,G,4.68037,G,8.42844,G,1.61138,G,2.21171,G,5.42477,G,3.,G,2.,G,9.,G,2.75234,G,200.,G
10-02-2015 01:25:00,1.34826,G,2.99425,G,4.65337,G,8.42852,G,1.61382,G,2.17642,G,5.3885,G,3.,G,2.,G,9.,G,2.76258,G,200.,G
10-02-2015 01:26:00,1.34721,G,3.00766,G,4.64845,G,8.43508,G,1.60637,G,2.14535,G,5.40985,G,3.,G,2.,G,9.,G,2.76414,G,200.,G
10-02-2015 01:27:00,1.35737,G,2.9992,G,4.62535,G,8.44233,G,1.60731,G,2.1293,G,5.39929,G,3.,G,2.,G,9.,G,2.77004,G,200.,G
10-02-2015 01:28:00,1.36675,G,2.99475,G,4.61056,G,8.44333,G,1.61134,G,2.09159,G,5.41204,G,3.,G,2.,G,9.,G,2.77571,G,200.,G
10-02-2015 01:29:00,1.37097,G,3.00636,G,4.60161,G,8.44321,G,1.62528,G,2.05538,G,5.37205,G,3.,G,2.,G,9.,G,2.78231,G,200.,G
10-02-2015 01:30:00,1.36687,G,3.01462,G,4.59275,G,8.445,G,1.63901,G,2.02172,G,5.36571,G,3.,G,2.,G,9.,G,2.78189,G,200.,G
10-02-2015 01:31:00,1.36938,G,3.02604,G,4.5893,G,8.43994,G,1.63521,G,2.00503,G,5.35696,G,3.,G,2.,G,9.,G,2.78421,G,200.,G
10-02-2015 01:32:00,1.37126,G,3.02,G,4.57514,G,8.43631,G,1.63369,G,1.97692,G,5.36444,G,3.,G,2.,G,9.,G,2.79155,G,200.,G
10-02-2015 01:33:00,1.36956,G,3.02614,G,4.5669,G,8.43081,G,1.64126,G,1.94689,G,5.35049,G,3.,G,2.,G,9.,G,2.7947,G,200.,G
10-02-2015 01:34:00,1.36384,G,3.02989,G,4.54858,G,8.4326,G,1.64303,G,1.9141,G,5.37286,G,3.,G,2.,G,9.,G,2.79966,G,200.,G
10-02-2015 01:35:00,-9999.,B,3.03048,G,4.52613,G,8.431,G,1.631,G,1.89026,G,5.3576,G,3.,G,2.,G,9.,G,2.8061,G,200.,G
10-02-2015 01:36:00,-9999.,B,3.03118,G,4.50628,G,8.44002,G,1.64019,G,1.86851,G,5.39461,G,3.,G,2.,G,9.,G,2.81645,G,200.,G
10-02-2015 01:37:00,-9999.,B,3.01507,G,4.50211,G,8.43731,G,1.63419,G,1.84867,G,5.39258,G,3.,G,2.,G,9.,G,2.8233,G,200.,G
10-02-2015 01:38:00,-9999.,B,3.01419,G,4.50716,G,8.43536,G,1.61662,G,1.83018,G,5.42896,G,3.,G,2.,G,9.,G,2.8276,G,200.,G
10-02-2015 01:39:00,-9999.,B,3.00832,G,4.50135,G,8.44582,G,1.60794,G,1.81262,G,5.44063,G,3.,G,2.,G,9.,G,2.83196,G,200.,G
10-02-2015 01:40:00,-9999.,B,3.00009,G,4.50706,G,8.44534,G,1.61811,G,1.80747,G,5.46669,G,3.,G,2.,G,9.,G,2.83581,G,200.,G
10-02-2015 01:41:00,-9999.,B,3.0084,G,4.51529,G,8.44482,G,1.64005,G,1.80315,G,5.45924,G,3.,G,2.,G,9.,G,2.83831,G,200.,G
10-02-2015 01:42:00,-9999.,B,3.0157,G,4.52872,G,8.44386,G,1.65582,G,1.78797,G,5.51285,G,3.,G,2.,G,9.,G,2.83414,G,200.,G
10-02-2015 01:43:00,-9999.,B,3.02665,G,4.50307,G,8.44277,G,1.66242,G,1.78266,G,5.5091,G,3.,G,2.,G,9.,G,2.8335,G,200.,G
10-02-2015 01:44:00,-9999.,B,3.03153,G,4.48888,G,8.44638,G,1.66366,G,1.78046,G,5.53965,G,3.,G,2.,G,9.,G,2.83562,G,200.,G
10-02-2015 01:45:00,-9999.,B,3.03671,G,4.46775,G,8.44615,G,1.67035,G,1.78734,G,5.54656,G,3.,G,2.,G,9.,G,2.83733,G,200.,G
10-02-2015 01:46:00,-9999.,B,3.04132,G,4.46884,G,8.44194,G,1.67867,G,1.78184,G,5.57512,G,3.,G,2.,G,9.,G,2.84596,G,200.,G
10-02-2015 01:47:00,-9999.,B,3.05539,G,4.47061,G,8.43974,G,1.68856,G,1.78012,G,5.60995,G,3.,G,2.,G,9.,G,2.85259,G,200.,G
10-02-2015 01:48:00,-9999.,B,3.06557,G,4.46763,G,8.43541,G,1.70791,G,1.76986,G,5.60386,G,3.,G,2.,G,9.,G,2.85582,G,200.,G
10-02-2015 01:49:00,-9999.,B,3.07108,G,4.45918,G,8.42936,G,1.70532,G,1.76141,G,5.65181,G,3.,G,2.,G,9.,G,2.85888,G,200.,G
10-02-2015 01:50:00,-9999.,B,3.07703,G,4.47163,G,8.43082,G,1.69974,G,1.75586,G,5.66834,G,3.,G,2.,G,9.,G,2.85279,G,200.,G
10-02-2015 01:51:00,-9999.,B,3.08816,G,4.47646,G,8.43102,G,1.72095,G,1.75782,G,5.69433,G,3.,G,2.,G,9.,G,2.85679,G,200.,G
10-02-2015 01:52:00,-9999.,B,3.09095,G,4.47314,G,8.43116,G,1.7438,G,1.75154,G,5.7137,G,3.,G,2.,G,9.,G,2.85624,G,200.,G
10-02-2015 01:53:00,-9999.,B,3.08928,G,4.48013,G,8.43399,G,1.74917,G,1.75271,G,5.73808,G,3.,G,2.,G,9.,G,2.86414,G,200.,G
10-02-2015 01:54:00,-9999.,B,3.09908,G,4.47976,G,8.43421,G,1.74944,G,1.76474,G,5.74855,G,3.,G,2.,G,9.,G,2.87725,G,200.,G
10-02-2015 01:55:00,-9999.,B,3.10797,G,4.47285,G,8.44313,G,1.76376,G,1.76145,G,5.78748,G,3.,G,2.,G,9.,G,2.88382,G,200.,G
10-02-2015 01:56:00,-9999.,B,3.10711,G,4.48248,G,8.44831,G,1.75228,G,1.7682,G,5.773,G,3.,G,2.,G,9.,G,2.8914,G,200.,G
10-02-2015 01:57:00,-9999.,B,3.10399,G,4.48017,G,8.44594,G,1.73732,G,1.76528,G,5.82755,G,3.,G,2.,G,9.,G,2.90267,G,200.,G
10-02-2015 01:58:00,-9999.,B,3.11097,G,4.47791,G,8.45098,G,1.7613,G,1.76377,G,5.83202,G,3.,G,2.,G,9.,G,2.90018,G,200.,G
10-02-2015 01:59:00,-9999.,B,3.11279,G,4.48156,G,8.44672,G,1.77629,G,1.75205,G,5.82425,G,3.,G,2.,G,9.,G,2.90385,G,200.,G
10-02-2015 02:00:00,-9999.,B,3.10983,G,4.46489,G,8.44304,G,1.7569,G,1.75138,G,5.85748,G,3.,G,2.,G,9.,G,2.91164,G,200.,G
10-02-2015 02:01:00,-9999.,B,3.11793,G,4.45945,G,8.45022,G,1.77008,G,1.75181,G,5.84346,G,3.,G,2.,G,9.,G,2.90809,G,200.,G
10-02-2015 02:02:00,-9999.,B,3.13034,G,4.44136,G,8.45904,G,1.7791,G,1.74851,G,5.87765,G,3.,G,2.,G,9.,G,2.90532,G,200.,G
10-02-2015 02:03:00,-9999.,B,3.15366,G,4.43313,G,8.45845,G,1.77822,G,1.74369,G,5.87811,G,3.,G,2.,G,9.,G,2.90431,G,200.,G
10-02-2015 02:04:00,-9999.,B,3.15735,G,4.42502,G,8.4628,G,1.77874,G,1.75315,G,5.86994,G,3.,G,2.,G,9.,G,2.8975,G,200.,G
