FIC-2101~FIC-2001  
  FreqPeriod(min) 	 Unc_UB 	 Bode 	 Unc_LB 	 S/N_Ratio
9.853815e+01 	 3.096817e-01 	 2.769791e-01 	  2.442766e-01 	 1.637956e+00
8.868683e+01 	 2.898835e-01 	 2.569464e-01 	  2.240092e-01 	 1.508664e+00
7.982040e+01 	 2.720520e-01 	 2.382908e-01 	  2.045296e-01 	 1.364978e+00
7.184038e+01 	 2.567806e-01 	 2.211825e-01 	  1.855844e-01 	 1.201601e+00
6.465817e+01 	 2.434614e-01 	 2.044222e-01 	  1.653831e-01 	 1.012663e+00
5.819399e+01 	 2.304362e-01 	 1.856383e-01 	  1.408405e-01 	 8.013954e-01
5.237607e+01 	 2.164540e-01 	 1.628461e-01 	  1.092382e-01 	 5.874690e-01
4.713979e+01 	 2.028706e-01 	 1.367612e-01 	  7.065184e-02 	 4.000705e-01
4.242700e+01 	 1.942404e-01 	 1.115035e-01 	  2.876652e-02 	 2.606307e-01
3.818538e+01 	 1.941531e-01 	 9.059357e-02 	  0.000000e+00 	 1.691780e-01
3.436781e+01 	 2.005476e-01 	 7.249362e-02 	  0.000000e+00 	 1.094822e-01
3.093190e+01 	 2.118339e-01 	 5.694103e-02 	  0.000000e+00 	 7.109359e-02
2.783950e+01 	 2.286616e-01 	 4.681721e-02 	  0.000000e+00 	 4.979003e-02
2.505625e+01 	 2.435579e-01 	 3.784786e-02 	  0.000000e+00 	 3.558136e-02
2.255126e+01 	 2.541879e-01 	 3.205336e-02 	  0.000000e+00 	 2.790577e-02
2.029671e+01 	 2.526312e-01 	 2.685295e-02 	  0.000000e+00 	 2.300099e-02
1.826755e+01 	 2.372846e-01 	 2.390003e-02 	  0.000000e+00 	 2.166068e-02
1.644126e+01 	 2.144597e-01 	 2.075467e-02 	  0.000000e+00 	 2.072104e-02
1.479755e+01 	 2.152215e-01 	 1.852066e-02 	  0.000000e+00 	 1.820903e-02
1.331817e+01 	 2.576697e-01 	 1.712854e-02 	  0.000000e+00 	 1.377107e-02
1.198669e+01 	 2.988712e-01 	 1.604724e-02 	  0.000000e+00 	 1.097288e-02
1.078833e+01 	 2.695239e-01 	 1.513559e-02 	  0.000000e+00 	 1.150639e-02
9.709767e+00 	 1.872057e-01 	 1.443010e-02 	  0.000000e+00 	 1.615190e-02
8.739037e+00 	 1.754923e-01 	 1.424230e-02 	  0.000000e+00 	 1.708114e-02
7.865355e+00 	 1.855037e-01 	 1.387659e-02 	  0.000000e+00 	 1.563628e-02
7.079019e+00 	 1.263492e-01 	 1.380477e-02 	  0.000000e+00 	 2.372149e-02
6.371296e+00 	 1.315951e-01 	 1.352947e-02 	  0.000000e+00 	 2.216125e-02
5.734328e+00 	 1.119089e-01 	 1.345722e-02 	  0.000000e+00 	 2.643436e-02
5.161041e+00 	 1.103487e-01 	 1.352966e-02 	  0.000000e+00 	 2.702481e-02
4.645068e+00 	 1.015952e-01 	 1.327552e-02 	  0.000000e+00 	 2.906907e-02
4.180679e+00 	 1.031844e-01 	 1.337108e-02 	  0.000000e+00 	 2.879137e-02
3.762717e+00 	 1.031844e-01 	 1.337108e-02 	  0.000000e+00 	 0.000000e+00
3.386540e+00 	 1.031844e-01 	 1.337108e-02 	  0.000000e+00 	 0.000000e+00
3.047972e+00 	 1.031844e-01 	 1.337108e-02 	  0.000000e+00 	 0.000000e+00
2.743252e+00 	 1.031844e-01 	 1.337108e-02 	  0.000000e+00 	 0.000000e+00
2.468997e+00 	 1.031844e-01 	 1.337108e-02 	  0.000000e+00 	 0.000000e+00
2.222160e+00 	 1.031844e-01 	 1.337108e-02 	  0.000000e+00 	 0.000000e+00
2.000000e+00 	 1.031844e-01 	 1.337108e-02 	  0.000000e+00 	 0.000000e+00
 
Typical Moves
FIC-2001 	 1.000000
FIC-2002 	 1.000000
TIC-2003 	 1.000000
FIC-2004 	 1.000000
FI-2005 	 1.000000
